School records, essay and Purdue questions; English evidence. Kazakhstan: years 8–9 and 10–11 records; graduates also provide the final certificate. Certified English translations. Non-English-speaking countries waive the world-language requirement.	Табели, эссе и вопросы Purdue; подтверждение английского. Казахстан: табели за 8–9 и 10–11 классы; выпускникам также аттестат. Заверенные переводы. Для неанглоязычных стран требование иностранного языка отменено.	Табель, эссе, Purdue сұрақтары және ағылшын дәлелі. Қазақстан: 8–9 және 10–11 сынып табельдері; түлектерге аттестат та қажет. Куәландырылған аударма. Ағылшынтілді емес елдерге шет тілі талабы қолданылмайды.
November 1: CS priority / Early Action. January 15: regular deadline, only if CS still has space. Published recurring dates; confirm the target cycle in the application portal.	1 ноября: приоритет CS / Early Action. 15 января: обычная подача, если на CS остались места. Ежегодные даты; проверьте нужный набор в личном кабинете.	1 қараша: CS басымдығы / Early Action. 15 қаңтар: CS орындары қалса, жалпы мерзім. Жыл сайынғы күндер; қажетті қабылдау кезеңін жеке кабинеттен тексеріңіз.
CS: four years of math through precalculus; chemistry or physics required. General preparation includes four years of English and three of social studies. Diploma by enrolment; holistic selection.	CS: четыре года математики до precalculus; обязательна химия или физика. Общая подготовка: четыре года английского и три обществознания. Аттестат к зачислению; комплексный отбор.	CS: precalculus деңгейіне дейін төрт жыл математика; химия немесе физика міндетті. Жалпы дайындық: төрт жыл ағылшын, үш жыл әлеуметтік пәндер. Оқуға кіріскенде аттестат қажет; іріктеу кешенді.
Direct: IELTS 6.5 or DET 120. IELTS 6.0 or below may lead to conditional English study; academic requirements still apply.	Напрямую: IELTS 6,5 или DET 120. IELTS 6,0 и ниже — возможен условный маршрут с английским; академические требования сохраняются.	Тікелей: IELTS 6,5 немесе DET 120. IELTS 6,0 және төмен болса, ағылшынмен шартты жол мүмкін; академиялық талаптар сақталады.
SAT / ACT optional; the application is reviewed holistically with or without scores.	SAT / ACT необязательны; заявка оценивается комплексно с баллами или без них.	SAT / ACT міндетті емес; өтінім ұпаймен де, ұпайсыз да кешенді қаралады.
Application, essay, school transcript, recommendation and English evidence; no art portfolio for Computer Science.	Заявка, эссе, школьный табель, рекомендация и подтверждение английского; творческое портфолио для Computer Science не требуется.	Өтінім, эссе, мектеп табелі, ұсыным және ағылшын дәлелі; Computer Science үшін өнер портфолиосы қажет емес.
Early Action / ED I: November 1; ED II: January 1; Regular Decision: January 15. Recurring published dates; ED is binding, Early Action is not.	Early Action / ED I: 1 ноября; ED II: 1 января; Regular Decision: 15 января. Опубликованные ежегодные сроки; ED обязывает принять предложение, Early Action — нет.	Early Action / ED I: 1 қараша; ED II: 1 қаңтар; Regular Decision: 15 қаңтар. Жарияланған жыл сайынғы күндер; ED міндеттейді, Early Action міндеттемейді.
International baseline: GPA 3.00 / 4.00. Outside-US schooling: math 4 years and lab science 3. CS aptitude: SAT 1210, ACT 24, competency GPA 3.00 or top 25%; no math/science deficiencies. ASU evaluates equivalency.	Международный минимум: GPA 3,00 / 4,00. Школа вне США: 4 года математики, 3 лабораторных наук. CS: SAT 1210, ACT 24, GPA по профильным предметам 3,00 или топ-25%; без пробелов в математике и науках. Эквивалентность оценивает ASU.	Халықаралық минимум: GPA 3,00 / 4,00. АҚШ-тан тыс мектеп: 4 жыл математика, 3 жыл зертханалық ғылым. CS: SAT 1210, ACT 24, бейіндік GPA 3,00 немесе үздік 25%; математика мен ғылымда тапшылық болмауы тиіс. Баламалылықты ASU бағалайды.
International applicants need a secondary-school GPA equivalent to 3.00 / 4.00; no automatic conversion from IB or national grades is applied.	Иностранным абитуриентам нужен школьный GPA, эквивалентный 3,00 / 4,00; автоматического перевода IB или национальных оценок нет.	Халықаралық талапкердің мектеп GPA көрсеткіші 3,00 / 4,00 баламасына сай болуы тиіс; IB не ұлттық бағалар автоматты түрлендірілмейді.
Computer Science: IELTS 6.5; DET 105; PTE 58. TOEFL: 79 on the old scale, or 4 overall with 3.5 each on tests from 21 January 2026.	Computer Science: IELTS 6,5; DET 105; PTE 58. TOEFL: 79 по старой шкале или общий 4 и каждый раздел 3,5 для тестов с 21 января 2026.	Computer Science: IELTS 6,5; DET 105; PTE 58. TOEFL: ескі шкалада 79 немесе 2026 жылғы 21 қаңтардан бастап жалпы 4, әр бөлім 3,5.
SAT / ACT can meet a CS aptitude alternative; they do not replace the international GPA or subject requirements.	SAT / ACT могут закрыть один из вариантов критерия CS; они не заменяют международные требования к GPA и предметам.	SAT / ACT CS қабілетінің бір нұсқасын өтей алады; халықаралық GPA мен пән талаптарын алмастырмайды.
Application and fee, three years of school records, certified English translations and official English scores. Final diploma required for enrolment.	Заявка и сбор, табели за три года, заверенные переводы и официальные баллы английского. Итоговый аттестат необходим к зачислению.	Өтінім мен алым, үш жылдық табель, куәландырылған аудармалар және ресми ағылшын нәтижесі. Оқуға кіріскенде қорытынды аттестат қажет.
Fall 2027: November 1, 2026 priority; January 15, 2027 regular admission date. Apply early for scholarship consideration.	Осень 2027: приоритет — 1 ноября 2026; обычная подача — 15 января 2027. Ранняя подача важна для стипендий.	2027 күз: басымдық — 2026 жылғы 1 қараша; жалпы мерзім — 2027 жылғы 15 қаңтар. Стипендия үшін ерте өтінім маңызды.
School English years	Лет школьного английского	Мектептегі ағылшын жылдары
School mathematics years	Лет школьной математики	Мектептегі математика жылдары
Laboratory science years	Лет лабораторных наук	Зертханалық ғылым жылдары
Social studies years	Лет обществознания	Әлеуметтік пәндер жылдары
World language years	Лет иностранного языка	Шет тілі жылдары
Math through precalculus	Математика до precalculus	Precalculus деңгейіне дейінгі математика
Chemistry or physics studied	Изучалась химия или физика	Химия немесе физика оқылды
ASU-equivalent school GPA / 4	Школьный GPA по шкале ASU / 4	ASU шкаласындағы мектеп GPA / 4
ASU competency-course GPA / 4	GPA предметов ASU / 4	ASU бейіндік пәндер GPA / 4
School in a non-English-speaking country	Школа в неанглоязычной стране	Ағылшынтілді емес елдегі мектеп
CS aptitude alternative	Альтернативы критерия CS	CS қабілетінің балама шарттары
Top quarter of graduating class	Верхние 25% выпускного класса	Бітірушілердің үздік 25%-ы
English evidence selected under Purdue policy	Подтверждение английского по правилам Purdue	Purdue талабына сай ағылшын дәлелі
2026–27 international CS: tuition/fees USD 36,154 (includes USD 4,050 CS differential); housing/food 16,734; books 1,090; travel/personal 2,770. Published total 56,748. Insurance and international flights may add costs.	2026–27, иностранный студент CS: обучение/сборы 36 154 USD (включая доплату CS 4 050); жильё/еда 16 734; книги 1 090; дорога/личные 2 770. Итого 56 748. Страховка и международные перелёты могут увеличить расходы.	2026–27, шетелдік CS студенті: оқу/алымдар 36 154 USD (CS үстемесі 4 050 кіреді); тұру/тамақ 16 734; кітап 1 090; жол/жеке шығын 2 770. Барлығы 56 748. Сақтандыру мен халықаралық ұшу қосымша болуы мүмкін.
2026–27: tuition USD 63,508; fees 1,100; housing/food 17,370; other 2,890. Published COA 84,868 plus first-year orientation 430 = 85,298. Health insurance is additional unless waived.	2026–27: обучение 63 508 USD; сборы 1 100; жильё/еда 17 370; прочее 2 890. Бюджет 84 868 плюс ориентация первокурсника 430 = 85 298. Страховка отдельно, если нет освобождения.	2026–27: оқу 63 508 USD; алымдар 1 100; тұру/тамақ 17 370; басқа 2 890. Бюджет 84 868 және бірінші курс таныстыруы 430 = 85 298. Босатылмаса, сақтандыру бөлек.
2026–27 published estimate USD 69,906: tuition/fees 43,009; housing/food 18,819; books 1,320; travel/personal 3,993; insurance 2,765. ASU still uses the 2025–26 insurance amount and the highest college fee; your bill may differ.	Оценка 2026–27: 69 906 USD — обучение/сборы 43 009; жильё/еда 18 819; книги 1 320; дорога/личные 3 993; страховка 2 765. ASU пока использует страховку 2025–26 и максимальный сбор колледжа; счёт может отличаться.	2026–27 бағасы: 69 906 USD — оқу/алымдар 43 009; тұру/тамақ 18 819; кітап 1 320; жол/жеке 3 993; сақтандыру 2 765. ASU әзірге 2025–26 сақтандыруын және ең жоғары колледж алымын қолданады; нақты шот өзгеше болуы мүмкін.
2026–27 international first year, on campus: tuition/fees USD 37,326; housing/food 14,628; books 800; travel/personal 3,766. Published total 56,520; off campus 60,286. Check health insurance separately.	2026–27, иностранный первокурсник в кампусе: обучение/сборы 37 326 USD; жильё/еда 14 628; книги 800; дорога/личные 3 766. Итого 56 520; вне кампуса 60 286. Страховку проверьте отдельно.	2026–27, кампустағы шетелдік бірінші курс: оқу/алымдар 37 326 USD; тұру/тамақ 14 628; кітап 800; жол/жеке 3 766. Барлығы 56 520; кампустан тыс 60 286. Сақтандыруды бөлек тексеріңіз.
2026–27 nonresident COA USD 65,120 plus first-year fee 330 and computer allowance 1,100 = 66,550. International fees and insurance are additional. Housing/food 14,994 is included.	Бюджет 2026–27 для нерезидента 65 120 USD плюс сбор первокурсника 330 и компьютер 1 100 = 66 550. Международные сборы и страховка отдельно. Жильё/еда 14 994 уже включены.	2026–27 резидент емес бюджеті 65 120 USD, бірінші курс алымы 330 және компьютер 1 100 = 66 550. Халықаралық алымдар мен сақтандыру бөлек. Тұру/тамақ 14 994 ішіне кіреді.
2026–27, two study terms (8 months): international CS tuition/fees CAD 73,000 + books 1,500 + Village 1 double / meal plan B 16,294 = 90,794. Housing is a selected example; co-op fees, personal costs and travel are additional.	2026–27, два учебных семестра (8 месяцев): CS для иностранцев 73 000 CAD + книги 1 500 + двухместная Village 1 с питанием B 16 294 = 90 794. Выбран один вариант жилья; co-op, личные расходы и дорога отдельно.	2026–27, екі оқу семестрі (8 ай): шетелдік CS оқуы 73 000 CAD + кітап 1 500 + Village 1 екі орындық бөлме, B тамақтануы 16 294 = 90 794. Бұл бір тұру нұсқасы; co-op, жеке шығын мен жол бөлек.
Minimum school coursework: English 4 years, math 3, social science 3, natural science 3 and electives 4. Math must include algebra, geometry and advanced math; world language is recommended, not a separate admission gate.	Минимум школьных предметов: английский 4 года, математика 3, обществознание 3, естественные науки 3, предметы по выбору 4. Математика включает алгебру, геометрию и продвинутый курс; иностранный язык рекомендован, но не отдельный барьер при подаче.	Мектеп минимумдары: ағылшын 4 жыл, математика 3, әлеуметтік пәндер 3, жаратылыстану 3, таңдау пәндері 4. Математикада алгебра, геометрия және жоғары деңгейлі курс болуы тиіс; шет тілі ұсынылады, бірақ жеке қабылдау шарты емес.
Natural science years	Лет естественных наук	Жаратылыстану жылдары
Elective course years	Лет предметов по выбору	Таңдау пәндері жылдары
Algebra, geometry and advanced math	Алгебра, геометрия и продвинутая математика	Алгебра, геометрия және жоғары математика
International coursework is reviewed in the context of the school system and available rigor. The USG unit list applies to US-system schooling; it is not automatically imposed on an overseas IB applicant.	Международную программу оценивают с учётом школьной системы и доступной сложности. Список предметных единиц USG относится к американской системе; его нельзя автоматически применять к зарубежному IB.	Халықаралық пәндер мектеп жүйесі мен қолжетімді күрделілікке сай бағаланады. USG пән бірліктері АҚШ жүйесіне қатысты; шетелдік IB талапкеріне автоматты қолданылмайды.
IB: 32 subject points, excluding diploma bonus points; six courses, at least three HL. Math AA HL at least 6. English A HL/SL or English B HL at least 5. Diploma and AIF required.	IB: 32 балла по предметам без бонусных баллов диплома; шесть предметов, минимум три HL. Math AA HL от 6. English A HL/SL или English B HL от 5. Нужны диплом и AIF.	IB: дипломның бонус ұпайларынсыз пәндерден 32 ұпай; алты пән, кемінде үшеуі HL. Math AA HL кемінде 6. English A HL/SL немесе English B HL кемінде 5. Диплом мен AIF қажет.
IB subject total excluding bonus points	Сумма IB без бонусных баллов	Бонуссыз IB пән ұпайлары
IB English A or English B HL	IB English A или English B HL	IB English A немесе English B HL
English B HL score	Балл English B HL	English B HL ұпайы
First-year applicants must submit SAT or ACT scores. No guaranteed-admission score is stated.	Абитуриенты первого курса должны предоставить SAT или ACT. Балл, гарантирующий зачисление, не установлен.	Бірінші курс талапкерлері SAT немесе ACT тапсыруы тиіс. Қабылдауға кепіл ұпай белгіленбеген.
